date,link,description,title
Miércoles  1 de junio de 2016,http://www.eltiempo.com/mundo/latinoamerica/analisis-universidad-de-la-sabana-venezuela-y-la-reconstruccion-de-un-pais-entre-las-cenizas/16609047,(...) .,Venezuela y la reconstrucción de un país entre las cenizas
Miércoles  1 de junio de 2016,http://www.eltiempo.com/carrusel/en-forma-con-sascha-/16608981,"(...)  nutricionales y una aplicación de fitness para , Una empresa en crecimiento de la que Andrés Ordóñez, su esposo, un , civil con olfato para los negocios (...)",En forma con Sascha 
Miércoles  1 de junio de 2016,http://www.eltiempo.com/carrusel/asi-se-ve-roma-en-un-dia/16608892,"(...)  que tenían los , del imperio. ",Así se ve Roma en un día
Miércoles  1 de junio de 2016,http://www.eltiempo.com/colombia/otras-ciudades/concejo-aprobo-el-plan-de-desarrollo-de-bucaramanga-/16608733,"(...)  que facilitaría la consecución, a buen precio, de los materiales para la construcción de las viviendas.,Hernández, un curtido , de 73 años, ganó (...)",Concejo aprobó el Plan de Desarrollo de Bucaramanga 
Martes 31 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/salud/riesgos-de-los-pesticidas/16607908,"(...)  las recomendaciones de los , agrónomos.,“Normalmente los plaguicidas deben ser diluidos en agua, pero si por ejemplo la etiqueta recomienda hacerlo en 15 litros, el campesino (...)",Pesticidas: un riesgo invisible en la comida 
Martes 31 de mayo de 2016,http://www.eltiempo.com/politica/gobierno/permanencia-de-director-de-la-anla-en-el-cargo/16607863,"(...)  del , ambiental Rodrigo Suárez para mantener en su cargo a Iregui.",Polémica por posible permanencia de Iregui en dirección de la Anla
Martes 31 de mayo de 2016,http://www.eltiempo.com/economia/sectores/ventas-en-las-tiendas-de-barrio/16607647,"(...)  también entre los profesionales independientes (abogados, odontólogos, , de sistemas), vendedores multinivel, manicuristas, empresas de comunicaciones, aseguradoras y aquellas empresas (...)","En tiendas de barrio, compras desde $2.000 se podrán pagar con tarjeta"
Martes 31 de mayo de 2016,http://www.eltiempo.com/colombia/cali/servicio-de-mio-cable-en-cali/16607432,"(...)  que se encuentren en las cabinas, asimismo para proteger los equipos electrónicos del Cable”, manifestó el , Felipe García, director (e) de Operaciones de Metro Cali (...)",Se restablece el servicio de MÍO Cable en Siloé en Cali
Jueves 26 de mayo de 2016,http://www.eltiempo.com/bogota/clases-de-cata-de-vino-en-bogota-con-alexandre-de-bilderling-/16603259,"(...)  de , civiles. En tres años se graduó. “Trabajé en varios países, en la isla Martinica, en Hungría y en Polonia, hasta que me transfirieron a París (...)",¿Quién dijo que el vino era solo de la élite?
Miércoles 25 de mayo de 2016,http://www.eltiempo.com/tecnosfera/resenas-tecnologia/por-que-fallo-windows-phone-/16603124,"(...)  Vogelstein ilustra la reacción visceral del , Chris DeSalvo: “Como consumidor, estaba alucinado. Quería uno ya mismo. Pero como , de Google pensé (...)","Windows Phone ha muerto, ¿qué falló? / Análisis"
Miércoles 25 de mayo de 2016,http://www.eltiempo.com/bogota/organizacion-manipulaba-expedientes-en-el-tribunal-superior-de-bogota/16602314,"(...)  de la Policía en el 2014 junto con el , Javier Alfredo Ortiz García.","Desde 2010, organización manipulaba expedientes en Tribunal de Bogotá"
Martes 24 de mayo de 2016,http://www.eltiempo.com/colombia/otras-ciudades/coque-viaja-humectado-y-seguro-reficar/16601723,(...)  a la empresa.,'Coque viaja humectado y seguro': Reficar
Martes 24 de mayo de 2016,http://www.eltiempo.com/politica/justicia/pliego-de-cargos-contra-curador-de-medellin-por-caso-space/16601636,"(...)  entre el , civil encargado del diseño estructural y el profesional que revisó los diseños"", como lo exige el artículo 32 de la Ley 400 de 1997.",Procuraduría formuló pliego de cargos contra curador por caso Space
Lunes 23 de mayo de 2016,http://www.eltiempo.com/opinion/editorial/un-compromiso-y-un-precedente-editorial-el-tiempo/16600430,"(...)  de los desmovilizados se mantienen, luego de diez años, en la legalidad. Más de 9.000 tienen hoy empleo en el sector formal de la economía, y 13.000 son hoy abogados, médicos, , (...)",Editorial: Un compromiso y un precedente
Lunes 23 de mayo de 2016,http://www.eltiempo.com/bogota/ciudad-jardin-exige-un-reparacion-de-un-parque-publico/16600393,"(...)  puede practicar baloncesto, correr o caminar.",Ciudad Jardín llora por un parque en el olvido
Lunes 23 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/ese-carro-va-que-vuela-opinion/16600285,"(...)  y Astronáutica del Massachusetts Institute of Technology (MIT) y piloto de avión desde los 17 años, diseñó con otros , el prototipo del primer carro volador llamado Terrafugia (...)",¡Ese carro va que vuela! / Opinión
Lunes 23 de mayo de 2016,http://www.eltiempo.com/colombia/cali/claves-y-lecciones-de-genio-de-mercadeo-digital/16600240,"(...) , la firma de consultoría que lleva el nombre de su madre.",Las claves y lecciones de genio de mercadeo digital
Sábado 21 de mayo de 2016,http://www.eltiempo.com/politica/justicia/reclutamiento-de-menores-de-las-farc/16599510,"(...)  en junio del 2002. Iba a cumplir un mes en la guerrilla cuando lo mataron en el secuestro de unos , por el lado de Corinto (Cauca)”, dijo después de su desmovilización, apenas un (...)",El infierno en el que las Farc metieron a más de 11.000 menores
Martes 31 de mayo de 2016,http://www.eltiempo.com/opinion/columnistas/la-respuesta-de-la-naturaleza-al-riesgo-climatico-maria-damanaki-columnista-el-tiempo-/16607247,"(...)  ecologistas, economistas e ,) publicaron recientemente un informe en el que ofrecían lineamientos para este tipo de colaboración. El informe aconseja, específicamente, calcular (...)",La respuesta de la naturaleza al riesgo climático
Martes 31 de mayo de 2016,http://www.eltiempo.com/colombia/cali/evacuaron-usuarios-de-miocable-que-estuvo-parado-por-tormenta/16607185,"(...)  de control causado “por la tormenta eléctrica y el granizo que cayó en la tarde”, aseguró el , Felipe García, director (e) de operaciones de Metrocali (...)",Evacuaron usuarios de MÍOCable que estuvo parado por tormenta
Domingo 29 de mayo de 2016,http://www.eltiempo.com/deportes/automovilismo/munoz-finalizo-en-el-segundo-puesto-de-las-500-millas-de-indianapolis/16606439,"(...)  que los carros que competían, los , avisaron a Muñoz que debía entrar a reabastecer. La gasolina era escasa para completar las 200 vueltas. Las ilusiones se fueron al piso. Este mal (...)",A Carlos Muñoz le faltó combustible para ganar en Indianápolis
Domingo 29 de mayo de 2016,http://www.eltiempo.com/multimedia/especiales/perfil-de-vincenzo-nibali-campeon-giro-de-italia-2016/16606384,"(...)  obtener más triunfos, pero su talón de Aquiles era la contrarreloj. Estuvo bajo las órdenes de los , de Yamaha y del expiloto de Fórmula 1 Jarno Trulli, quienes (...)","Vincenzo Nibali, el líder de la terquedad"
Domingo 29 de mayo de 2016,http://www.eltiempo.com/deportes/automovilismo/500-millas-de-indianapolis-edicion-100/16606193,"(...) . El , Park T. Andrews diseñó la pista oval de 2,5 millas, trazado que se ha mantenido hasta nuestros días. Plata en mano, el proyecto voló. En junio de 1909 se hizo la primera (...)",Las 500 millas de Indianápolis: una leyenda sobre ruedas
Viernes 27 de mayo de 2016,http://www.eltiempo.com/colombia/otras-ciudades/samarios-estrenan-un-moderno-teatro/16604608,(...) .,Samarios estrenan un moderno teatro
Viernes 27 de mayo de 2016,http://www.eltiempo.com/contenido-comercial/publirreportaje/las-soluciones-integrales-de-gecolsa-progresan-con-colombia/16604779,"(...)  y atención, sus canales de servicio son incluyentes: de un lado está la venta de maquinaria nueva, una flota de sesenta equipos que permanentemente apoya a la fuerza de trabajo de , (...)",Las soluciones integrales de GECOLSA progresan con Colombia
Jueves 26 de mayo de 2016,http://www.eltiempo.com/entretenimiento/gastronomia/restaurante-churrisimo/16603902,(...)  y hoy son administradores”.,"'Churrísimo': de dulce  y de sal, y paletas"
Jueves 26 de mayo de 2016,http://www.eltiempo.com/colombia/boyaca-7-dias/nuevo-rector-de-la-uptc-buscara-salidas-al-paro/16603597,"(...)  y cómo podemos llegar acuerdos”.,En diálogo con Boyacá Sie7e Días, el , Alfonso López Díaz, rector elegido ayer y posesionado de una vez (...)",Nuevo Rector de la Uptc buscará salidas al paro
Jueves 26 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/panorama-cientifico-de-colombia-academia-colombiana-de-ciencias-entrevista-con-el-presidente/16603285,"(...)  que hablaba de ciencia, entre quienes estaban Francisco José de Caldas, Camilo Torres y Jorge Tadeo Lozano.","'En Colombia, los científicos nadamos contra la corriente'"
Sábado 21 de mayo de 2016,http://www.eltiempo.com/economia/sectores/ferrocarril-del-pacifico-no-avanza-/16599488,(...)  en marzo del 2015.,Se vuelve a descarrilar el Ferrocarril del Pacífico
Sábado 21 de mayo de 2016,http://www.eltiempo.com/mundo/latinoamerica/venezolanos-narran-como-viven-la-crisis-economica/16599482,"(...)  épicas, como le pasó al , Eduardo Taka, quien tuvo que pagar 270.000 bolívares solo por los repuestos de los frenos de su carro, el mismo monto que hace siete años (...)",'Con lo que cuesta un mercado me podía comprar un carro hace 10 años'
Sábado 21 de mayo de 2016,http://www.eltiempo.com/bogota/emergencia-ambiental-en-la-calera/16598983,"(...)  el miércoles por la Gobernación de Cundinamarca, la noche de este viernes se descartó la contaminación de estos afluentes.",Superada emergencia ambiental en La Calera
Sábado 21 de mayo de 2016,http://www.eltiempo.com/bogota/proyecto-de-ampliacion-de-la-planta-de-tratamiento-de-aguas-residuales-salitre/16598953,"(...)  “muchos , y pocos abogados”.",Se invertirán US$ 430 millones para limpiar las aguas residuales 
Viernes 20 de mayo de 2016,http://www.eltiempo.com/colombia/medellin/alcaldia-decidiria-futuro-de-edificio-continental-towers/16598684,(...) .,Alcaldía decidiría futuro de edificio Continental Towers
Viernes 20 de mayo de 2016,http://www.eltiempo.com/bogota/obras-afectan-antiguo-acueducto-de-150-anos-en-bogota/16598009,"(...)  protección del bien que, pese a no estar a la vista, es de carácter patrimonial.",Excavación afectó acueducto de más de 150 años en Bogotá
Viernes 20 de mayo de 2016,http://www.eltiempo.com/politica/justicia/exparamilitares-reintegrados-no-pueden-trabajar-por-condenas/16597935,"(...)  tienen condenas. Esto, a pesar de que muchos se hicieron abogados, , y administradores, y de que cumplieron con sus compromisos de contribución a la verdad y la resocialización ante (...)","Por condenas, 6.459 'exparas' reintegrados no pueden trabajar"
Viernes 20 de mayo de 2016,http://www.eltiempo.com/bogota/impacto-de-pesticidas-en-acueductos-de-cundinamarca-por-intoxicacion-en-la-calera/16597897,"(...) : ,Emergencia por intoxicación en tres municipios de Cundinamarca",Evalúan impacto de pesticidas en acueductos de Cundinamarca
Jueves 19 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/viajar/consejos-para-viajar-a-washington-/16597619,"(...)  que el trazo urbano de Washington D.C. estaba pensado para que fuera similar al de París y que por eso contrataron al , francés Pierre L’Enfant, quien inició el diseño (...)","Washington, los encantos de la ciudad del poder "
Jueves 19 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/director-de-la-anla-rodrigo-suarez/16597285,"(...) , quien reemplazará en el cargo a Fernando Iregui.",Rodrigo Suárez es el nuevo director de la Anla
Jueves 19 de mayo de 2016,http://www.eltiempo.com/mundo/asia/aumenta-a-42-el-numero-de-muertos-en-sri-lanka-por-las-lluvias/16597234,(...)  prometió el apoyo total del Gobierno.,Aumenta a 42 el número de muertos en Sri Lanka por las lluvias
Jueves 19 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/cap2016-telescopios-del-mundo-/16596913,"(...)  para que conozcan la ciencia que hacen y las increíbles preguntas que resuelven, así como los desafíos enormes que representan para los , y técnicos que se encargan (...)",Un acercamiento a los grandes telescopios del mundo
Miércoles 18 de mayo de 2016,http://www.eltiempo.com/colombia/medellin/se-cayo-parte-de-un-edificio-en-pleno-centro-de-medellin-/16596548,"(...)  grandes y las obras generan muchas vibraciones y ruido, lo cual afecta las estructuras"", dijo.",Se cayó parte de un edificio en pleno centro de Medellín 
Miércoles 18 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/el-astronomo-aficionado-que-gabo-llevaba-dentro/16595969,"(...)  en sus obras. El libro La astronomía en la obra de García Márquez, de José Antonio Mesa, , de profesión y astrónomo aficionado desde hace más de 30 (...)",El astrónomo aficionado que Gabo llevaba dentro
Martes 17 de mayo de 2016,http://www.eltiempo.com/politica/justicia/por-proceso-de-paz-ejercito-se-renueva/16595708,"(...) , de la incorporación, la reserva, y la conformación de dos nuevos batallones de , militares, sumado al manejo operativo del Batallón de Desminado Humanitario. Y la tercera, será la jefatura (...)",Ejército se reestructura de cara al posconflicto
Martes 17 de mayo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/libro-recoge-referencias-a-la-astronomia-en-la-obra-de-garcia-marquez/16595626,"(...)  en el libro ‘La astronomía en la obra de García Márquez’, en el que José Antonio Mesa, , de profesión y astrónomo aficionado desde hace más (...)",El astrónomo aficionado que Gabriel García Márquez llevaba dentro
Martes 17 de mayo de 2016,http://www.eltiempo.com/colombia/cali/danos-en-laguna-de-sonso/16595367,"(...) , retroexcavadoras y buldócer, una comisión de , de la Corporación Autónoma Regional del Valle del Cauca (Cvc) y del Ejército ha podido remover 2,5 kilómetros (...)",Así recuperan a la laguna del Sonso después de su grave intervención
Martes 17 de mayo de 2016,http://www.eltiempo.com/politica/justicia/ciberataques-contra-la-fiscalia/16595102,"(...)  de , monitorea y pone en marcha en tiempo real maniobras para rechazar ataques desde servidores en el exterior o, incluso, intentos de saboteo originados en computadores de la misma entidad (...)",Una hora en el búnker que frena los ataques cibernéticos a la Fiscalía
Martes 17 de mayo de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/25-datos-sobre-internet-y-la-web/16594876,(...) . ,Conozca 25 datos curiosos sobre internet y la web
Lunes 16 de mayo de 2016,http://www.eltiempo.com/bogota/empresa-yeka-en-el-bogota-fashion-week/16594871,"(...)  y juego de reglas metálicas son las principales herramientas de este laborioso , industrial. ",El 'modisto' de zapatos que llega al Bogotá Fashion Week
